repo_full_name,repo_url,month,hn_submission_date,source,hn_score,new_stars,new_forks,new_commits,new_prs,active_contributors,cumulative_stars,cumulative_forks
graphsignal/graphsignal-python,https://github.com/graphsignal/graphsignal-python,2024-10-01,2023-04-04 14:06:14,HN,2,0,1,0,0,0,58,5
graphsignal/graphsignal-python,https://github.com/graphsignal/graphsignal-python,2024-11-01,2023-04-04 14:06:14,HN,2,1,0,0,0,0,59,5
graphsignal/graphsignal-python,https://github.com/graphsignal/graphsignal-python,2024-12-01,2023-04-04 14:06:14,HN,2,0,0,0,0,0,59,5
graphsignal/graphsignal-python,https://github.com/graphsignal/graphsignal-python,2025-01-01,2023-04-04 14:06:14,HN,2,0,0,0,0,0,59,5
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2022-05-01,2023-03-08 09:31:02,HN,2,2,1,0,0,0,2,1
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2022-06-01,2023-03-08 09:31:02,HN,2,0,1,0,0,0,2,2
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2022-07-01,2023-03-08 09:31:02,HN,2,2,1,0,1,1,4,3
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2022-08-01,2023-03-08 09:31:02,HN,2,2,0,0,0,0,6,3
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2022-09-01,2023-03-08 09:31:02,HN,2,6,0,0,0,0,12,3
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2022-10-01,2023-03-08 09:31:02,HN,2,2,1,0,1,1,14,4
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2022-11-01,2023-03-08 09:31:02,HN,2,2,0,0,0,0,16,4
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2022-12-01,2023-03-08 09:31:02,HN,2,4,1,0,0,0,20,5
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2023-01-01,2023-03-08 09:31:02,HN,2,14,4,3,5,3,34,9
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2023-02-01,2023-03-08 09:31:02,HN,2,22,3,0,0,0,56,12
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2023-03-01,2023-03-08 09:31:02,HN,2,39,3,0,1,1,95,15
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2023-04-01,2023-03-08 09:31:02,HN,2,30,2,0,1,1,125,17
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2023-05-01,2023-03-08 09:31:02,HN,2,20,2,2,3,3,145,19
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2023-06-01,2023-03-08 09:31:02,HN,2,13,1,0,1,1,158,20
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2023-07-01,2023-03-08 09:31:02,HN,2,12,3,8,10,3,170,23
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2023-08-01,2023-03-08 09:31:02,HN,2,16,1,0,1,1,186,24
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2023-09-01,2023-03-08 09:31:02,HN,2,10,2,0,1,1,196,26
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2023-10-01,2023-03-08 09:31:02,HN,2,12,0,3,3,1,208,26
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2023-11-01,2023-03-08 09:31:02,HN,2,7,3,0,1,1,215,29
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2023-12-01,2023-03-08 09:31:02,HN,2,12,0,1,1,1,227,29
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2024-01-01,2023-03-08 09:31:02,HN,2,7,2,1,2,2,234,31
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2024-02-01,2023-03-08 09:31:02,HN,2,11,1,0,0,0,245,32
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2024-03-01,2023-03-08 09:31:02,HN,2,4,1,0,0,0,249,33
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2024-04-01,2023-03-08 09:31:02,HN,2,9,1,0,1,1,258,34
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2024-05-01,2023-03-08 09:31:02,HN,2,5,0,0,2,2,263,34
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2024-06-01,2023-03-08 09:31:02,HN,2,6,0,0,0,0,269,34
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2024-07-01,2023-03-08 09:31:02,HN,2,8,3,7,6,3,277,37
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2024-08-01,2023-03-08 09:31:02,HN,2,8,1,0,1,1,285,38
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2024-09-01,2023-03-08 09:31:02,HN,2,7,1,2,1,1,292,39
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2024-10-01,2023-03-08 09:31:02,HN,2,5,2,0,2,2,297,41
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2024-11-01,2023-03-08 09:31:02,HN,2,3,0,0,0,0,300,41
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2024-12-01,2023-03-08 09:31:02,HN,2,8,5,0,2,2,308,46
hades217/awesome-ai,https://github.com/hades217/awesome-ai,2025-01-01,2023-03-08 09:31:02,HN,2,12,0,2,2,1,320,46
hankcs/HanLP,https://github.com/hankcs/HanLP,2022-05-01,2022-05-22 21:00:29,HN,2,313,97,10,0,1,313,97
hankcs/HanLP,https://github.com/hankcs/HanLP,2022-06-01,2022-05-22 21:00:29,HN,2,290,117,34,0,1,603,214
hankcs/HanLP,https://github.com/hankcs/HanLP,2022-07-01,2022-05-22 21:00:29,HN,2,265,84,7,0,1,868,298
hankcs/HanLP,https://github.com/hankcs/HanLP,2022-08-01,2022-05-22 21:00:29,HN,2,276,99,11,2,2,1144,397
hankcs/HanLP,https://github.com/hankcs/HanLP,2022-09-01,2022-05-22 21:00:29,HN,2,288,108,9,4,3,1432,505
hankcs/HanLP,https://github.com/hankcs/HanLP,2022-10-01,2022-05-22 21:00:29,HN,2,310,125,0,0,0,1742,630
hankcs/HanLP,https://github.com/hankcs/HanLP,2022-11-01,2022-05-22 21:00:29,HN,2,269,102,5,1,2,2011,732
hankcs/HanLP,https://github.com/hankcs/HanLP,2022-12-01,2022-05-22 21:00:29,HN,2,175,76,2,0,1,2186,808
hankcs/HanLP,https://github.com/hankcs/HanLP,2023-01-01,2022-05-22 21:00:29,HN,2,193,74,1,0,1,2379,882
hankcs/HanLP,https://github.com/hankcs/HanLP,2023-02-01,2022-05-22 21:00:29,HN,2,311,141,15,3,2,2690,1023
hankcs/HanLP,https://github.com/hankcs/HanLP,2023-03-01,2022-05-22 21:00:29,HN,2,380,186,12,0,1,3070,1209
hankcs/HanLP,https://github.com/hankcs/HanLP,2023-04-01,2022-05-22 21:00:29,HN,2,396,171,5,2,2,3466,1380
hankcs/HanLP,https://github.com/hankcs/HanLP,2023-05-01,2022-05-22 21:00:29,HN,2,342,129,4,0,1,3808,1509
hankcs/HanLP,https://github.com/hankcs/HanLP,2023-06-01,2022-05-22 21:00:29,HN,2,295,105,0,0,0,4103,1614
hankcs/HanLP,https://github.com/hankcs/HanLP,2023-07-01,2022-05-22 21:00:29,HN,2,348,120,2,0,1,4451,1734
hankcs/HanLP,https://github.com/hankcs/HanLP,2023-08-01,2022-05-22 21:00:29,HN,2,299,145,3,2,2,4750,1879
hankcs/HanLP,https://github.com/hankcs/HanLP,2023-09-01,2022-05-22 21:00:29,HN,2,272,115,0,0,0,5022,1994
hankcs/HanLP,https://github.com/hankcs/HanLP,2023-10-01,2022-05-22 21:00:29,HN,2,315,139,8,2,2,5337,2133
hankcs/HanLP,https://github.com/hankcs/HanLP,2023-11-01,2022-05-22 21:00:29,HN,2,334,115,16,2,2,5671,2248
hankcs/HanLP,https://github.com/hankcs/HanLP,2023-12-01,2022-05-22 21:00:29,HN,2,315,127,3,2,2,5986,2375
hankcs/HanLP,https://github.com/hankcs/HanLP,2024-01-01,2022-05-22 21:00:29,HN,2,303,137,0,2,1,6289,2512
hankcs/HanLP,https://github.com/hankcs/HanLP,2024-02-01,2022-05-22 21:00:29,HN,2,231,93,2,0,1,6520,2605
hankcs/HanLP,https://github.com/hankcs/HanLP,2024-03-01,2022-05-22 21:00:29,HN,2,398,177,3,3,3,6918,2782
hankcs/HanLP,https://github.com/hankcs/HanLP,2024-04-01,2022-05-22 21:00:29,HN,2,413,200,0,1,1,7331,2982
hankcs/HanLP,https://github.com/hankcs/HanLP,2024-05-01,2022-05-22 21:00:29,HN,2,283,128,0,0,0,7614,3110
hankcs/HanLP,https://github.com/hankcs/HanLP,2024-06-01,2022-05-22 21:00:29,HN,2,288,103,0,0,0,7902,3213
hankcs/HanLP,https://github.com/hankcs/HanLP,2024-07-01,2022-05-22 21:00:29,HN,2,338,144,16,4,3,8240,3357
hankcs/HanLP,https://github.com/hankcs/HanLP,2024-08-01,2022-05-22 21:00:29,HN,2,245,100,4,0,1,8485,3457
hankcs/HanLP,https://github.com/hankcs/HanLP,2024-09-01,2022-05-22 21:00:29,HN,2,267,103,2,0,1,8752,3560
hankcs/HanLP,https://github.com/hankcs/HanLP,2024-10-01,2022-05-22 21:00:29,HN,2,231,93,12,0,1,8983,3653
hankcs/HanLP,https://github.com/hankcs/HanLP,2024-11-01,2022-05-22 21:00:29,HN,2,232,85,4,1,2,9215,3738
hankcs/HanLP,https://github.com/hankcs/HanLP,2024-12-01,2022-05-22 21:00:29,HN,2,267,101,13,2,2,9482,3839
hankcs/HanLP,https://github.com/hankcs/HanLP,2025-01-01,2022-05-22 21:00:29,HN,2,163,64,9,0,1,9645,3903
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2022-05-01,2023-03-29 23:10:00,HN,18,1197,162,183,206,39,1197,162
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2022-06-01,2023-03-29 23:10:00,HN,18,300,25,122,198,10,1497,187
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2022-07-01,2023-03-29 23:10:00,HN,18,476,84,184,333,30,1973,271
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2022-08-01,2023-03-29 23:10:00,HN,18,197,34,118,238,14,2170,305
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2022-09-01,2023-03-29 23:10:00,HN,18,252,49,137,258,29,2422,354
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2022-10-01,2023-03-29 23:10:00,HN,18,289,55,86,172,29,2711,409
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2022-11-01,2023-03-29 23:10:00,HN,18,1532,133,211,386,34,4243,542
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2022-12-01,2023-03-29 23:10:00,HN,18,258,33,132,274,18,4501,575
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2023-01-01,2023-03-29 23:10:00,HN,18,1091,106,214,393,35,5592,681
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2023-02-01,2023-03-29 23:10:00,HN,18,8673,1039,278,347,42,14265,1720
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2023-03-01,2023-03-29 23:10:00,HN,18,7375,933,201,336,51,21640,2653
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2023-04-01,2023-03-29 23:10:00,HN,18,3856,549,87,184,34,25496,3202
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2023-05-01,2023-03-29 23:10:00,HN,18,918,135,112,188,20,26414,3337
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2023-06-01,2023-03-29 23:10:00,HN,18,631,93,137,282,21,27045,3430
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2023-07-01,2023-03-29 23:10:00,HN,18,963,117,135,289,37,28008,3547
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2023-08-01,2023-03-29 23:10:00,HN,18,446,69,121,266,24,28454,3616
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2023-09-01,2023-03-29 23:10:00,HN,18,2846,242,172,387,34,31300,3858
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2023-10-01,2023-03-29 23:10:00,HN,18,513,72,77,201,26,31813,3930
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2023-11-01,2023-03-29 23:10:00,HN,18,426,58,88,179,27,32239,3988
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2023-12-01,2023-03-29 23:10:00,HN,18,344,29,22,66,18,32583,4017
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2024-01-01,2023-03-29 23:10:00,HN,18,610,82,89,193,29,33193,4099
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2024-02-01,2023-03-29 23:10:00,HN,18,256,38,70,113,18,33449,4137
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2024-03-01,2023-03-29 23:10:00,HN,18,1101,137,81,161,28,34550,4274
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2024-04-01,2023-03-29 23:10:00,HN,18,406,39,152,231,26,34956,4313
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2024-05-01,2023-03-29 23:10:00,HN,18,245,26,98,139,16,35201,4339
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2024-06-01,2023-03-29 23:10:00,HN,18,229,41,112,175,18,35430,4380
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2024-07-01,2023-03-29 23:10:00,HN,18,233,34,147,112,21,35663,4414
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2024-08-01,2023-03-29 23:10:00,HN,18,186,21,64,123,16,35849,4435
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2024-09-01,2023-03-29 23:10:00,HN,18,217,28,41,57,14,36066,4463
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2024-10-01,2023-03-29 23:10:00,HN,18,143,14,27,43,13,36209,4477
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2024-11-01,2023-03-29 23:10:00,HN,18,126,17,24,63,13,36335,4494
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2024-12-01,2023-03-29 23:10:00,HN,18,178,19,16,29,10,36513,4513
hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2025-01-01,2023-03-29 23:10:00,HN,18,129,20,10,13,4,36642,4533
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2022-05-01,2024-04-11 20:37:13,HN,2,0,0,0,0,0,0,0
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2022-06-01,2024-04-11 20:37:13,HN,2,0,0,0,0,0,0,0
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2022-07-01,2024-04-11 20:37:13,HN,2,0,0,0,0,0,0,0
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2022-08-01,2024-04-11 20:37:13,HN,2,0,0,0,0,0,0,0
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2022-09-01,2024-04-11 20:37:13,HN,2,0,0,0,0,0,0,0
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2022-10-01,2024-04-11 20:37:13,HN,2,0,0,0,0,0,0,0
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2022-11-01,2024-04-11 20:37:13,HN,2,0,0,0,0,0,0,0
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2022-12-01,2024-04-11 20:37:13,HN,2,0,0,0,0,0,0,0
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2023-01-01,2024-04-11 20:37:13,HN,2,0,0,0,0,0,0,0
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2023-02-01,2024-04-11 20:37:13,HN,2,0,0,0,0,0,0,0
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2023-03-01,2024-04-11 20:37:13,HN,2,0,0,0,0,0,0,0
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2023-04-01,2024-04-11 20:37:13,HN,2,0,0,0,0,0,0,0
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2023-05-01,2024-04-11 20:37:13,HN,2,0,0,0,0,0,0,0
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2023-06-01,2024-04-11 20:37:13,HN,2,0,0,0,0,0,0,0
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2023-07-01,2024-04-11 20:37:13,HN,2,0,0,0,0,0,0,0
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2023-08-01,2024-04-11 20:37:13,HN,2,0,0,0,0,0,0,0
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2023-09-01,2024-04-11 20:37:13,HN,2,104,2,13,16,2,104,2
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2023-10-01,2024-04-11 20:37:13,HN,2,88,5,16,15,4,192,7
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2023-11-01,2024-04-11 20:37:13,HN,2,57,6,0,1,1,249,13
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2023-12-01,2024-04-11 20:37:13,HN,2,33,9,2,5,3,282,22
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2024-01-01,2024-04-11 20:37:13,HN,2,37,2,0,5,2,319,24
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2024-02-01,2024-04-11 20:37:13,HN,2,35,5,6,11,2,354,29
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2024-03-01,2024-04-11 20:37:13,HN,2,69,8,0,0,0,423,37
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2024-04-01,2024-04-11 20:37:13,HN,2,56,6,0,2,2,479,43
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2024-05-01,2024-04-11 20:37:13,HN,2,26,2,8,3,1,505,45
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2024-06-01,2024-04-11 20:37:13,HN,2,24,3,0,0,0,529,48
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2024-07-01,2024-04-11 20:37:13,HN,2,15,0,1,1,1,544,48
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2024-08-01,2024-04-11 20:37:13,HN,2,15,4,0,0,0,559,52
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2024-09-01,2024-04-11 20:37:13,HN,2,13,1,0,0,0,572,53
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2024-10-01,2024-04-11 20:37:13,HN,2,14,3,0,0,0,586,56
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2024-11-01,2024-04-11 20:37:13,HN,2,12,1,0,0,0,598,57
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2024-12-01,2024-04-11 20:37:13,HN,2,13,1,0,0,0,611,58
huggingface/llm-vscode,https://github.com/huggingface/llm-vscode,2025-01-01,2024-04-11 20:37:13,HN,2,17,1,0,0,0,628,59
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2022-05-01,2023-07-25 12:53:46,HN,36,0,0,0,0,0,0,0
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2022-06-01,2023-07-25 12:53:46,HN,36,0,0,4,0,1,0,0
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2022-07-01,2023-07-25 12:53:46,HN,36,0,0,0,0,0,0,0
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2022-08-01,2023-07-25 12:53:46,HN,36,1,0,0,0,0,1,0
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2022-09-01,2023-07-25 12:53:46,HN,36,0,0,0,0,0,1,0
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2022-10-01,2023-07-25 12:53:46,HN,36,0,0,2,0,1,1,0
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2022-11-01,2023-07-25 12:53:46,HN,36,0,0,0,0,0,1,0
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2022-12-01,2023-07-25 12:53:46,HN,36,0,0,0,0,0,1,0
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2023-01-01,2023-07-25 12:53:46,HN,36,0,0,0,0,0,1,0
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2023-02-01,2023-07-25 12:53:46,HN,36,0,0,0,0,0,1,0
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2023-03-01,2023-07-25 12:53:46,HN,36,0,0,0,0,0,1,0
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2023-04-01,2023-07-25 12:53:46,HN,36,0,0,0,0,0,1,0
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2023-05-01,2023-07-25 12:53:46,HN,36,0,0,5,0,1,1,0
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2023-06-01,2023-07-25 12:53:46,HN,36,21,4,36,7,3,22,4
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2023-07-01,2023-07-25 12:53:46,HN,36,82,3,3,2,3,104,7
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2023-08-01,2023-07-25 12:53:46,HN,36,26,3,0,2,2,130,10
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2023-09-01,2023-07-25 12:53:46,HN,36,3,2,0,0,0,133,12
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2023-10-01,2023-07-25 12:53:46,HN,36,1,0,0,0,0,134,12
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2023-11-01,2023-07-25 12:53:46,HN,36,20,1,1,1,2,154,13
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2023-12-01,2023-07-25 12:53:46,HN,36,15,1,6,4,1,169,14
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2024-01-01,2023-07-25 12:53:46,HN,36,6,1,7,0,1,175,15
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2024-02-01,2023-07-25 12:53:46,HN,36,9,3,1,2,2,184,18
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2024-03-01,2023-07-25 12:53:46,HN,36,1,2,0,0,0,185,20
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2024-04-01,2023-07-25 12:53:46,HN,36,5,0,0,0,0,190,20
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2024-05-01,2023-07-25 12:53:46,HN,36,10,1,0,0,0,200,21
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2024-06-01,2023-07-25 12:53:46,HN,36,1,0,0,0,0,201,21
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2024-07-01,2023-07-25 12:53:46,HN,36,3,0,0,0,0,204,21
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2024-08-01,2023-07-25 12:53:46,HN,36,4,1,0,2,1,208,22
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2024-09-01,2023-07-25 12:53:46,HN,36,5,1,0,0,0,213,23
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2024-10-01,2023-07-25 12:53:46,HN,36,40,5,0,2,2,253,28
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2024-11-01,2023-07-25 12:53:46,HN,36,9,0,0,0,0,262,28
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2024-12-01,2023-07-25 12:53:46,HN,36,17,1,0,0,0,279,29
ibigio/shell-ai,https://github.com/ibigio/shell-ai,2025-01-01,2023-07-25 12:53:46,HN,36,31,4,1,0,1,310,33
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2022-05-01,2024-04-13 13:52:43,HN,2,0,0,0,0,0,0,0
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2022-06-01,2024-04-13 13:52:43,HN,2,0,0,0,0,0,0,0
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2022-07-01,2024-04-13 13:52:43,HN,2,0,0,0,0,0,0,0
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2022-08-01,2024-04-13 13:52:43,HN,2,0,0,0,0,0,0,0
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2022-09-01,2024-04-13 13:52:43,HN,2,0,0,0,0,0,0,0
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2022-10-01,2024-04-13 13:52:43,HN,2,0,0,0,0,0,0,0
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2022-11-01,2024-04-13 13:52:43,HN,2,16,0,23,0,2,16,0
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2022-12-01,2024-04-13 13:52:43,HN,2,7,2,2,0,1,23,2
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2023-01-01,2024-04-13 13:52:43,HN,2,28,4,7,0,2,51,6
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2023-02-01,2024-04-13 13:52:43,HN,2,17,2,1,0,1,68,8
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2023-03-01,2024-04-13 13:52:43,HN,2,17,3,4,1,2,85,11
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2023-04-01,2024-04-13 13:52:43,HN,2,8,2,6,0,2,93,13
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2023-05-01,2024-04-13 13:52:43,HN,2,6,3,4,8,2,99,16
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2023-06-01,2024-04-13 13:52:43,HN,2,5,1,2,0,1,104,17
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2023-07-01,2024-04-13 13:52:43,HN,2,8,1,0,0,0,112,18
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2023-08-01,2024-04-13 13:52:43,HN,2,1,0,0,0,0,113,18
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2023-09-01,2024-04-13 13:52:43,HN,2,2,0,0,0,0,115,18
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2023-10-01,2024-04-13 13:52:43,HN,2,0,0,0,0,0,115,18
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2023-11-01,2024-04-13 13:52:43,HN,2,0,1,0,0,0,115,19
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2023-12-01,2024-04-13 13:52:43,HN,2,2,0,4,0,2,117,19
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2024-01-01,2024-04-13 13:52:43,HN,2,12,3,5,1,2,129,22
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2024-02-01,2024-04-13 13:52:43,HN,2,5,0,0,0,0,134,22
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2024-03-01,2024-04-13 13:52:43,HN,2,2,2,1,0,1,136,24
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2024-04-01,2024-04-13 13:52:43,HN,2,20,2,11,1,1,156,26
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2024-05-01,2024-04-13 13:52:43,HN,2,2,1,2,2,1,158,27
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2024-06-01,2024-04-13 13:52:43,HN,2,8,1,0,0,0,166,28
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2024-07-01,2024-04-13 13:52:43,HN,2,7,1,0,0,0,173,29
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2024-08-01,2024-04-13 13:52:43,HN,2,4,1,2,0,1,177,30
iceburgcrm/iceburgcrm,https://github.com/iceburgcrm/iceburgcrm,2024-09-01,2024-04-13 13:52:43,HN,2,1,1,0,0,0,178,31
